order_id,user_id,merchant_id,order_date,order_value,promo_applied,delivery_time_min,is_late_delivery,support_contact_flag,is_first_order
O0000409,U000133,M0149,2025-12-08,16.52,False,27,False,False,False
O0000410,U000134,M0113,2025-12-08,26.69,True,23,False,False,True
O0000411,U000135,M0293,2025-11-12,23.74,False,33,False,False,True
O0000412,U000135,M0291,2025-11-22,8.0,True,46,True,True,False
O0000413,U000135,M0283,2025-12-05,40.99,False,42,False,False,False
O0000414,U000135,M0277,2025-12-28,31.52,False,27,False,False,False
O0000415,U000136,M0223,2025-12-20,21.11,False,34,False,False,True
O0000416,U000137,M0027,2025-11-27,47.78,False,41,False,False,True
O0000417,U000137,M0015,2025-12-10,33.33,True,39,False,False,False
O0000418,U000138,M0152,2026-03-31,22.41,False,53,True,False,True
O0000419,U000139,M0219,2025-09-12,32.92,True,30,False,False,True
O0000420,U000140,M0291,2025-12-04,16.83,True,35,False,False,True
O0000421,U000140,M0286,2025-12-15,18.4,True,36,False,False,False
O0000422,U000140,M0273,2025-12-26,24.57,True,52,True,True,False
O0000423,U000141,M0002,2026-03-31,14.41,False,29,False,False,True
O0000424,U000142,M0011,2025-12-18,20.21,False,28,False,False,True
O0000425,U000142,M0006,2025-12-25,30.71,True,35,False,False,False
O0000426,U000142,M0102,2025-12-29,15.34,True,32,False,False,False
O0000427,U000142,M0068,2026-01-04,24.66,False,31,False,False,False
O0000428,U000142,M0094,2026-01-08,28.71,True,24,False,False,False
O0000429,U000142,M0030,2026-01-16,16.6,False,38,False,False,False
O0000430,U000142,M0020,2026-01-20,28.9,True,39,False,False,False
O0000431,U000143,M0210,2025-09-14,20.28,True,38,False,False,True
O0000432,U000143,M0188,2025-09-20,24.23,False,35,False,False,False
O0000433,U000143,M0184,2025-10-02,35.71,True,43,False,False,False
O0000434,U000143,M0219,2025-10-14,31.01,False,32,False,False,False
O0000435,U000143,M0189,2025-10-23,37.91,True,51,False,False,False
O0000436,U000143,M0211,2025-10-30,35.5,False,30,False,False,False
O0000437,U000143,M0198,2025-11-07,32.11,True,33,False,False,False
O0000438,U000144,M0071,2026-03-31,38.58,False,29,False,False,True
O0000439,U000145,M0040,2025-08-06,38.4,False,46,True,False,True
O0000440,U000145,M0072,2025-09-05,15.2,False,29,False,False,False
O0000441,U000146,M0108,2025-07-23,25.54,True,25,False,False,True
O0000442,U000146,M0034,2025-08-12,20.71,False,41,False,False,False
O0000443,U000147,M0151,2025-08-25,17.83,True,45,False,False,True
O0000444,U000147,M0173,2025-09-14,40.17,False,30,False,False,False
O0000445,U000147,M0151,2025-09-27,18.09,False,34,False,False,False
O0000446,U000148,M0012,2025-11-20,32.47,True,23,False,False,True
O0000447,U000148,M0005,2025-11-28,33.82,False,33,False,False,False
O0000448,U000148,M0089,2025-12-15,17.62,False,18,False,False,False
O0000449,U000148,M0053,2025-12-30,22.77,True,36,False,False,False
O0000450,U000148,M0096,2026-01-12,19.36,False,25,False,False,False
O0000451,U000148,M0038,2026-01-21,11.85,True,40,False,False,False
O0000452,U000148,M0070,2026-02-06,13.34,True,54,True,False,False
O0000453,U000149,M0061,2025-10-27,22.71,False,28,False,False,True
O0000454,U000150,M0053,2026-03-20,24.67,True,40,False,False,True
O0000455,U000150,M0022,2026-03-29,32.03,True,33,False,False,False
O0000456,U000151,M0255,2025-11-06,30.15,True,18,False,False,True
O0000457,U000151,M0243,2025-12-02,18.89,False,66,True,True,False
O0000458,U000151,M0255,2025-12-31,32.83,False,34,False,False,False
O0000459,U000152,M0051,2025-07-17,23.07,True,23,False,False,True
O0000460,U000152,M0094,2025-08-16,16.32,True,31,False,False,False
O0000461,U000152,M0115,2025-09-10,18.36,False,29,False,False,False
O0000462,U000153,M0227,2025-09-26,32.33,False,36,False,False,True
O0000463,U000153,M0240,2025-10-25,16.84,False,30,False,False,False
O0000464,U000154,M0182,2025-09-15,35.17,False,32,False,False,True
O0000465,U000155,M0020,2025-12-27,20.6,False,41,False,False,True
O0000466,U000156,M0151,2026-02-14,19.54,False,20,False,False,True
O0000467,U000156,M0133,2026-02-27,21.02,True,43,False,False,False
O0000468,U000156,M0171,2026-03-15,21.97,False,30,False,False,False
O0000469,U000157,M0212,2025-08-15,24.97,True,20,False,False,True
O0000470,U000157,M0207,2025-09-02,22.8,False,45,False,False,False
O0000471,U000157,M0204,2025-09-11,29.63,False,41,False,False,False
O0000472,U000158,M0100,2025-11-18,25.27,True,40,False,False,True
O0000473,U000159,M0115,2026-01-25,31.1,True,25,False,False,True
O0000474,U000159,M0051,2026-02-06,20.79,False,20,False,False,False
O0000475,U000159,M0097,2026-02-14,39.49,False,30,False,False,False
O0000476,U000159,M0112,2026-02-22,18.68,True,27,False,False,False
O0000477,U000159,M0030,2026-02-28,32.52,False,39,False,False,False
O0000478,U000160,M0232,2026-01-07,8.0,False,47,True,False,True
O0000479,U000161,M0286,2025-10-05,29.72,True,43,False,False,True
O0000480,U000161,M0269,2025-10-14,27.56,False,36,False,False,False
O0000481,U000161,M0267,2025-10-25,27.73,False,45,False,False,False
O0000482,U000161,M0273,2025-11-02,27.24,False,47,True,False,False
O0000483,U000161,M0288,2025-11-06,36.44,False,30,False,False,False
O0000484,U000161,M0287,2025-11-13,21.94,True,24,False,False,False
O0000485,U000161,M0284,2025-11-19,31.62,True,46,True,False,False
O0000486,U000161,M0277,2025-11-24,23.05,False,38,False,False,False
O0000487,U000161,M0292,2025-12-04,18.56,False,18,False,False,False
O0000488,U000161,M0283,2025-12-14,41.21,False,23,False,False,False
O0000489,U000161,M0278,2025-12-25,41.01,False,43,False,False,False
O0000490,U000161,M0282,2026-01-02,15.53,True,39,False,False,False
O0000491,U000162,M0238,2026-02-26,24.82,True,29,False,False,True
O0000492,U000162,M0245,2026-03-14,19.02,False,34,False,False,False
O0000493,U000163,M0300,2025-10-01,8.0,False,32,False,False,True
O0000494,U000163,M0300,2025-10-16,8.0,False,38,False,False,False
O0000495,U000164,M0122,2025-10-30,8.13,True,38,False,False,True
O0000496,U000164,M0164,2025-11-09,14.64,True,31,False,False,False
O0000497,U000164,M0136,2025-11-17,28.44,False,43,False,False,False
O0000498,U000165,M0189,2025-09-22,34.63,False,26,False,False,True
O0000499,U000165,M0212,2025-10-21,14.99,False,24,False,False,False
O0000500,U000165,M0207,2025-11-20,21.52,False,31,False,False,False
O0000501,U000165,M0209,2025-12-13,21.64,False,46,True,False,False
O0000502,U000166,M0189,2026-03-31,39.33,False,32,False,False,True
O0000503,U000167,M0015,2026-02-21,29.69,True,21,False,False,True
O0000504,U000168,M0062,2025-11-10,30.17,True,35,False,False,True
O0000505,U000168,M0060,2025-12-04,32.4,False,19,False,False,False
O0000506,U000168,M0010,2025-12-17,29.7,False,24,False,False,False
O0000507,U000169,M0278,2025-12-21,26.7,True,32,False,False,True
O0000508,U000169,M0266,2026-01-10,20.14,False,35,False,False,False
O0000509,U000169,M0270,2026-01-29,18.49,True,39,False,False,False
O0000510,U000169,M0300,2026-02-10,13.39,False,54,True,False,False
O0000511,U000170,M0009,2026-03-07,20.5,False,18,False,False,True
O0000512,U000170,M0102,2026-03-31,19.14,False,43,False,False,False
O0000513,U000171,M0049,2026-01-10,32.72,False,33,False,False,True
O0000514,U000172,M0100,2026-03-27,10.34,True,37,False,False,True
O0000515,U000173,M0189,2025-11-08,38.66,False,41,False,False,True
O0000516,U000173,M0194,2025-11-13,22.27,False,46,True,False,False
O0000517,U000173,M0206,2025-11-18,24.78,False,40,False,False,False
O0000518,U000173,M0216,2025-11-25,23.0,False,30,False,False,False
O0000519,U000173,M0184,2025-12-05,30.74,False,24,False,False,False
O0000520,U000173,M0205,2025-12-14,21.24,False,21,False,False,False
O0000521,U000173,M0224,2025-12-22,20.97,False,41,False,False,False
O0000522,U000173,M0191,2025-12-29,13.0,False,26,False,False,False
O0000523,U000173,M0221,2026-01-03,12.55,False,23,False,False,False
O0000524,U000173,M0225,2026-01-14,33.58,False,34,False,False,False
O0000525,U000174,M0169,2025-08-10,31.78,False,36,False,False,True
O0000526,U000174,M0152,2025-08-21,25.34,False,29,False,False,False
O0000527,U000174,M0161,2025-08-29,24.04,False,18,False,False,False
O0000528,U000174,M0167,2025-09-08,10.0,False,50,True,False,False
O0000529,U000174,M0180,2025-09-12,21.65,False,40,False,False,False
O0000530,U000174,M0148,2025-09-21,16.72,False,43,False,False,False
O0000531,U000174,M0180,2025-10-02,34.14,False,37,False,False,False
O0000532,U000174,M0138,2025-10-11,23.6,False,23,False,False,False
O0000533,U000174,M0151,2025-10-18,25.44,False,18,False,False,False
O0000534,U000174,M0168,2025-10-29,27.51,False,42,False,False,False
O0000535,U000174,M0149,2025-11-09,27.91,False,35,False,False,False
O0000536,U000175,M0246,2026-01-17,35.93,False,41,False,False,True
O0000537,U000175,M0237,2026-01-26,30.26,False,48,True,False,False
O0000538,U000175,M0244,2026-01-30,22.17,True,28,False,False,False
O0000539,U000175,M0236,2026-02-04,11.5,True,41,False,False,False
O0000540,U000175,M0243,2026-02-08,25.97,False,34,False,False,False
O0000541,U000175,M0239,2026-02-15,26.08,False,40,False,False,False
O0000542,U000175,M0247,2026-02-20,34.31,False,30,False,False,False
O0000543,U000175,M0246,2026-02-24,30.65,False,24,False,False,False
O0000544,U000175,M0258,2026-03-02,32.11,True,30,False,True,False
O0000545,U000175,M0231,2026-03-09,22.58,False,46,False,False,False
O0000546,U000175,M0241,2026-03-16,15.13,True,53,True,False,False
O0000547,U000176,M0215,2025-07-14,12.15,True,40,False,False,True
O0000548,U000176,M0184,2025-07-21,17.24,False,40,False,False,False
O0000549,U000176,M0193,2025-07-30,31.26,False,25,False,False,False
O0000550,U000176,M0211,2025-08-10,20.73,True,33,False,False,False
O0000551,U000176,M0212,2025-08-18,27.92,True,26,False,False,False
O0000552,U000176,M0213,2025-08-27,12.5,True,44,False,False,False
O0000553,U000176,M0217,2025-09-03,14.08,False,20,False,False,False
O0000554,U000176,M0204,2025-09-12,25.54,True,27,False,False,False
O0000555,U000177,M0150,2025-10-03,21.62,True,48,True,False,True
O0000556,U000177,M0159,2025-10-14,21.11,True,27,False,False,False
O0000557,U000177,M0159,2025-10-19,29.57,False,41,False,False,False
O0000558,U000177,M0150,2025-10-30,38.41,False,36,False,False,False
O0000559,U000177,M0139,2025-11-10,35.75,True,33,False,False,False
O0000560,U000177,M0166,2025-11-19,30.09,False,29,False,False,False
O0000561,U000177,M0180,2025-11-30,31.84,False,26,False,False,False
O0000562,U000177,M0135,2025-12-05,14.35,False,32,False,False,False
O0000563,U000178,M0011,2025-07-30,22.42,True,44,False,False,True
O0000564,U000178,M0085,2025-08-04,35.91,False,43,False,False,False
O0000565,U000178,M0086,2025-08-12,22.2,False,24,False,False,False
O0000566,U000178,M0009,2025-08-19,13.95,False,22,False,False,False
O0000567,U000178,M0093,2025-08-28,25.34,False,25,False,False,False
O0000568,U000178,M0054,2025-09-02,28.89,True,36,False,False,False
O0000569,U000178,M0087,2025-09-09,11.64,False,35,False,False,False
O0000570,U000178,M0010,2025-09-20,41.55,False,42,False,False,False
O0000571,U000178,M0025,2025-09-24,22.76,False,37,False,False,False
O0000572,U000178,M0051,2025-09-30,23.79,True,37,False,False,False
O0000573,U000179,M0254,2025-10-22,10.0,False,42,False,False,True
O0000574,U000179,M0256,2025-10-29,21.6,False,40,False,False,False
O0000575,U000179,M0261,2025-11-06,26.28,True,31,False,True,False
O0000576,U000179,M0245,2025-11-13,18.52,False,35,False,False,False
O0000577,U000179,M0261,2025-11-19,19.52,False,30,False,False,False
O0000578,U000179,M0243,2025-11-26,13.22,False,32,False,False,False
O0000579,U000179,M0259,2025-12-04,19.22,True,31,False,False,False
O0000580,U000180,M0238,2026-01-23,32.49,True,25,False,False,True
O0000581,U000181,M0062,2026-02-19,26.12,True,29,False,False,True
O0000582,U000181,M0001,2026-02-28,21.94,False,20,False,False,False
O0000583,U000181,M0108,2026-03-11,18.01,False,43,False,False,False
O0000584,U000181,M0117,2026-03-20,26.07,True,35,False,False,False
O0000585,U000181,M0079,2026-03-29,22.14,False,42,False,False,False
O0000586,U000182,M0017,2025-08-26,10.91,False,30,False,False,True
O0000587,U000182,M0011,2025-09-14,24.93,False,39,False,False,False
O0000588,U000183,M0148,2026-02-01,10.0,True,29,False,False,True
O0000589,U000183,M0132,2026-02-06,17.98,True,32,False,False,False
O0000590,U000183,M0175,2026-02-14,18.92,False,42,False,False,False
O0000591,U000183,M0124,2026-02-18,10.12,False,43,False,False,False
O0000592,U000183,M0138,2026-02-24,20.11,True,46,True,False,False
O0000593,U000183,M0179,2026-02-28,15.1,False,35,False,False,False
O0000594,U000183,M0171,2026-03-06,16.36,True,34,False,False,False
O0000595,U000183,M0134,2026-03-13,16.39,False,45,False,False,False
O0000596,U000183,M0133,2026-03-21,23.58,False,18,False,False,False
O0000597,U000183,M0140,2026-03-28,34.76,False,56,True,False,False
O0000598,U000184,M0198,2025-07-31,31.27,True,18,False,False,True
O0000599,U000185,M0009,2026-03-19,19.72,True,63,True,False,True
O0000600,U000185,M0076,2026-03-30,30.54,False,22,False,False,False
O0000601,U000186,M0270,2026-03-31,19.79,False,25,False,False,True
O0000602,U000187,M0076,2025-12-09,37.1,False,44,False,True,True
O0000603,U000187,M0080,2026-01-03,33.85,False,58,False,False,False
O0000604,U000187,M0028,2026-02-01,16.51,True,18,False,False,False
O0000605,U000187,M0107,2026-02-20,10.78,False,57,True,False,False
O0000606,U000188,M0020,2025-11-03,32.7,True,35,False,False,True
O0000607,U000188,M0095,2025-11-07,28.65,False,50,True,False,False
O0000608,U000188,M0102,2025-11-12,18.55,False,39,False,False,False
O0000609,U000188,M0012,2025-11-22,30.07,True,40,False,False,False
O0000610,U000188,M0110,2025-11-26,24.91,False,41,False,False,False
O0000611,U000188,M0062,2025-12-08,25.1,False,47,True,False,False
O0000612,U000188,M0105,2025-12-19,18.18,True,30,False,False,False
O0000613,U000188,M0034,2025-12-23,18.82,False,53,True,False,False
O0000614,U000188,M0012,2025-12-27,38.32,False,43,False,False,False
O0000615,U000189,M0027,2025-08-17,35.52,True,43,False,False,True
O0000616,U000190,M0073,2026-01-12,41.46,True,49,True,False,True
O0000617,U000190,M0111,2026-01-24,16.56,False,45,False,False,False
O0000618,U000190,M0104,2026-01-30,15.32,False,33,False,False,False
O0000619,U000190,M0015,2026-02-10,28.27,False,29,False,False,False
O0000620,U000190,M0107,2026-02-20,10.0,False,44,False,False,False
O0000621,U000190,M0090,2026-02-27,17.68,False,18,False,False,False
O0000622,U000190,M0006,2026-03-07,26.63,False,46,True,False,False
O0000623,U000190,M0017,2026-03-18,20.27,False,59,True,False,False
O0000624,U000190,M0046,2026-03-28,19.16,False,46,False,False,False
O0000625,U000191,M0145,2025-10-13,36.14,False,43,False,True,True
O0000626,U000192,M0011,2025-08-09,20.89,True,33,False,False,True
O0000627,U000193,M0098,2026-02-18,24.94,True,35,False,False,True
O0000628,U000194,M0098,2025-08-21,30.01,True,38,False,False,True
O0000629,U000194,M0026,2025-09-03,11.54,False,22,False,False,False
O0000630,U000194,M0083,2025-09-17,21.58,False,23,False,False,False
O0000631,U000195,M0047,2026-02-13,21.34,False,32,False,False,True
O0000632,U000195,M0098,2026-02-19,36.08,True,19,False,False,False
O0000633,U000195,M0107,2026-02-26,12.89,False,22,False,False,False
O0000634,U000195,M0094,2026-03-10,19.91,False,39,False,False,False
O0000635,U000195,M0029,2026-03-20,18.69,False,48,True,False,False
O0000636,U000195,M0015,2026-03-28,20.36,False,38,False,False,False
O0000637,U000196,M0057,2025-11-26,27.79,False,33,False,False,True
O0000638,U000196,M0051,2025-12-26,15.39,False,40,False,False,False
O0000639,U000197,M0263,2025-08-07,16.13,False,40,False,False,True
O0000640,U000198,M0199,2025-12-09,28.87,True,31,False,False,True
O0000641,U000198,M0191,2025-12-16,13.1,False,63,True,True,False
O0000642,U000198,M0186,2025-12-23,12.44,False,36,False,False,False
O0000643,U000198,M0188,2025-12-31,13.73,True,23,False,False,False
O0000644,U000198,M0222,2026-01-09,30.28,False,32,False,False,False
O0000645,U000198,M0219,2026-01-14,32.46,False,18,False,False,False
O0000646,U000199,M0083,2025-12-11,18.99,True,41,False,False,True
O0000647,U000200,M0042,2025-10-11,18.7,False,34,False,False,True
O0000648,U000201,M0238,2025-08-27,39.49,True,36,False,False,True
O0000649,U000202,M0226,2025-09-06,21.71,False,24,False,False,True
O0000650,U000202,M0250,2025-09-19,14.66,False,38,False,False,False
O0000651,U000202,M0251,2025-09-26,26.98,True,18,False,False,False
O0000652,U000203,M0204,2025-12-15,23.1,True,46,False,False,True
O0000653,U000203,M0191,2025-12-23,20.05,False,48,False,False,False
O0000654,U000203,M0218,2025-12-29,15.75,False,39,False,False,False
O0000655,U000203,M0207,2026-01-09,10.64,False,40,False,False,False
O0000656,U000203,M0213,2026-01-16,14.96,False,42,False,False,False
O0000657,U000203,M0214,2026-01-22,15.61,False,21,False,False,False
O0000658,U000203,M0219,2026-01-28,28.4,False,28,False,False,False
O0000659,U000203,M0210,2026-02-06,28.21,False,27,False,False,False
O0000660,U000203,M0186,2026-02-17,24.72,False,52,True,False,False
O0000661,U000203,M0201,2026-02-25,25.19,False,34,False,False,False
O0000662,U000203,M0182,2026-03-01,16.76,False,42,False,False,False
O0000663,U000203,M0181,2026-03-05,19.34,False,46,False,False,False
O0000664,U000204,M0181,2025-11-04,20.07,True,44,False,False,True
O0000665,U000205,M0293,2025-09-28,22.87,False,29,False,False,True
O0000666,U000206,M0027,2025-12-17,30.25,True,36,False,False,True
O0000667,U000206,M0116,2026-01-02,20.45,True,47,True,False,False
O0000668,U000206,M0117,2026-01-31,23.86,True,37,False,False,False
O0000669,U000206,M0097,2026-02-18,18.32,False,37,False,False,False
O0000670,U000207,M0023,2026-03-31,19.0,True,44,False,False,True
O0000671,U000208,M0077,2025-08-30,16.21,True,33,False,False,True
O0000672,U000208,M0069,2025-09-13,8.0,True,18,False,False,False
O0000673,U000208,M0016,2025-09-26,25.69,False,32,False,False,False
O0000674,U000208,M0053,2025-10-13,14.32,True,46,True,False,False
O0000675,U000208,M0086,2025-10-23,21.4,False,37,False,False,False
O0000676,U000209,M0177,2026-03-22,20.59,True,44,False,False,True
O0000677,U000210,M0238,2025-07-12,49.06,True,47,False,False,True
O0000678,U000210,M0242,2025-07-19,35.41,False,47,True,False,False
O0000679,U000210,M0252,2025-07-24,23.29,False,35,False,True,False
O0000680,U000210,M0265,2025-08-01,24.04,False,45,False,False,False
