user_id,signup_date,first_order_date,city,acquisition_channel,initial_promo_received,is_uber_cross_user
U000404,2026-02-17,2026-03-03,Seattle,Uber Cross-App,True,True
U000405,2025-12-29,2026-02-04,Phoenix,Uber Cross-App,False,True
U000406,2025-12-10,2026-01-09,Phoenix,Referral,False,False
U000407,2025-09-24,2025-09-29,Los Angeles,Paid Social,True,False
U000408,2026-03-13,2026-03-23,Phoenix,Uber Cross-App,True,True
U000409,2025-09-06,2025-09-18,Phoenix,Organic,True,False
U000410,2025-08-17,2025-08-19,San Diego,Uber Cross-App,True,True
U000411,2025-08-20,2025-08-24,Los Angeles,Referral,True,False
U000412,2026-01-19,2026-02-19,San Francisco,Uber Cross-App,False,True
U000413,2025-11-10,2025-11-16,San Francisco,Uber Cross-App,True,False
U000414,2025-09-02,2025-09-08,San Diego,Uber Cross-App,True,True
U000415,2025-10-01,2025-10-14,Los Angeles,Uber Cross-App,True,True
U000416,2026-03-25,2026-03-31,Los Angeles,Uber Cross-App,False,True
U000417,2026-02-15,2026-02-16,Phoenix,Organic,True,False
U000418,2025-07-08,2025-07-20,San Francisco,Uber Cross-App,True,True
U000419,2026-02-20,2026-02-26,Los Angeles,Uber Cross-App,False,False
U000420,2026-03-13,2026-03-27,Phoenix,Uber Cross-App,True,False
U000421,2026-03-21,2026-03-31,Los Angeles,Paid Social,True,False
U000422,2026-03-30,2026-03-31,Los Angeles,Referral,True,False
U000423,2026-03-08,2026-03-11,Los Angeles,Referral,True,True
U000424,2025-11-03,2025-11-11,Phoenix,Paid Social,True,False
U000425,2025-10-01,2025-10-30,Los Angeles,Referral,False,False
U000426,2025-08-05,2025-08-09,Seattle,Organic,True,False
U000427,2025-11-07,2025-11-21,Seattle,Uber Cross-App,True,False
U000428,2025-11-05,2025-11-18,San Francisco,Uber Cross-App,True,True
U000429,2026-02-08,2026-03-10,Los Angeles,Paid Social,False,False
U000430,2025-09-27,2025-09-28,San Diego,Referral,True,True
U000431,2025-12-14,2025-12-26,San Diego,Local Campaign,True,False
U000432,2026-01-24,2026-02-01,Seattle,Organic,True,False
U000433,2025-07-18,2025-07-24,Los Angeles,Local Campaign,True,False
U000434,2026-02-14,2026-02-19,Los Angeles,Organic,False,False
U000435,2025-08-08,2025-08-15,San Francisco,Organic,False,True
U000436,2026-02-07,2026-02-09,San Francisco,Paid Social,True,True
U000437,2026-01-16,2026-01-22,Los Angeles,Local Campaign,True,False
U000438,2026-01-03,2026-01-14,Los Angeles,Referral,False,False
U000439,2026-03-11,2026-03-15,Seattle,Uber Cross-App,True,True
U000440,2025-10-22,2025-10-22,Los Angeles,Referral,True,False
U000441,2026-03-30,2026-03-31,San Diego,Paid Social,True,False
U000442,2025-10-19,2025-10-29,Phoenix,Paid Social,True,True
U000443,2026-03-03,2026-03-20,Los Angeles,Uber Cross-App,False,True
U000444,2026-03-26,2026-03-31,San Diego,Local Campaign,True,False
U000445,2026-01-17,2026-01-20,Los Angeles,Referral,True,False
U000446,2025-11-14,2025-11-19,San Francisco,Paid Social,True,False
U000447,2025-11-17,2025-11-17,San Diego,Uber Cross-App,True,True
U000448,2025-10-15,2025-11-23,Phoenix,Referral,False,False
U000449,2026-02-06,2026-02-26,Los Angeles,Organic,False,True
U000450,2026-01-08,2026-01-10,Phoenix,Organic,True,True
U000451,2025-10-23,2025-10-24,San Diego,Referral,True,True
U000452,2025-07-28,2025-07-29,Phoenix,Referral,True,False
U000453,2025-12-11,2025-12-20,San Francisco,Organic,True,False
U000454,2025-09-21,2025-09-30,San Francisco,Organic,True,False
U000455,2025-10-05,2025-10-16,Los Angeles,Referral,False,True
U000456,2025-12-31,2026-01-11,Los Angeles,Local Campaign,True,True
U000457,2025-10-26,2025-12-06,Los Angeles,Organic,False,True
U000458,2026-01-11,2026-01-20,San Francisco,Referral,True,False
U000459,2025-12-22,2026-01-24,San Diego,Organic,False,True
U000460,2025-11-06,2025-11-11,Los Angeles,Uber Cross-App,True,True
U000461,2026-01-30,2026-02-03,Los Angeles,Referral,True,False
U000462,2025-07-25,2025-07-29,San Francisco,Referral,True,False
U000463,2025-09-29,2025-09-30,Los Angeles,Referral,True,True
U000464,2025-11-15,2025-12-09,Seattle,Organic,False,False
U000465,2025-12-28,2026-02-02,Los Angeles,Referral,False,True
U000466,2026-01-04,2026-01-06,Phoenix,Referral,True,False
U000467,2026-02-05,2026-02-14,San Francisco,Paid Social,True,False
U000468,2025-07-31,2025-08-03,Los Angeles,Uber Cross-App,True,True
U000469,2026-03-06,2026-03-31,San Francisco,Referral,False,False
U000470,2025-07-08,2025-07-21,Seattle,Uber Cross-App,True,True
U000471,2025-09-16,2025-09-28,Los Angeles,Paid Social,True,False
U000472,2026-03-26,2026-03-31,Los Angeles,Referral,False,False
U000473,2026-02-02,2026-03-07,Phoenix,Paid Social,False,False
U000474,2025-11-23,2025-11-26,Los Angeles,Organic,True,False
U000475,2025-07-19,2025-08-02,San Diego,Paid Social,True,True
U000476,2025-10-30,2025-11-10,San Francisco,Paid Social,True,False
U000477,2025-12-11,2025-12-23,San Francisco,Organic,True,True
U000478,2026-01-03,2026-01-14,San Francisco,Referral,True,False
U000479,2026-03-16,2026-03-21,Los Angeles,Paid Social,True,False
U000480,2025-09-09,2025-09-16,Phoenix,Referral,True,False
U000481,2026-02-15,2026-02-16,Los Angeles,Referral,True,True
U000482,2025-11-28,2025-12-02,San Diego,Organic,True,False
U000483,2025-07-06,2025-07-15,Phoenix,Referral,True,False
U000484,2025-10-20,2025-10-27,Los Angeles,Organic,True,False
U000485,2026-01-30,2026-02-04,Los Angeles,Paid Social,False,False
U000486,2025-07-03,2025-07-11,Los Angeles,Referral,True,False
U000487,2026-01-18,2026-01-20,San Francisco,Uber Cross-App,True,False
U000488,2026-02-22,2026-03-18,Los Angeles,Organic,False,False
U000489,2025-07-25,2025-08-07,San Diego,Uber Cross-App,True,False
U000490,2026-01-30,2026-02-11,Los Angeles,Paid Social,True,False
U000491,2025-08-23,2025-09-02,Los Angeles,Referral,True,True
U000492,2026-03-19,2026-03-27,San Francisco,Organic,True,False
U000493,2026-03-03,2026-03-04,Los Angeles,Paid Social,True,False
U000494,2025-09-01,2025-10-10,San Francisco,Uber Cross-App,False,True
U000495,2025-07-08,2025-07-12,Los Angeles,Paid Social,True,False
U000496,2025-11-28,2025-12-11,Los Angeles,Paid Social,True,False
U000497,2026-02-13,2026-02-27,Los Angeles,Organic,True,False
U000498,2025-11-25,2025-12-19,Los Angeles,Organic,False,False
U000499,2025-07-30,2025-09-12,Los Angeles,Organic,False,True
U000500,2025-12-27,2026-01-31,Seattle,Referral,False,False
U000501,2025-11-25,2025-12-03,Los Angeles,Uber Cross-App,False,False
U000502,2025-09-15,2025-09-24,Los Angeles,Paid Social,True,False
U000503,2025-12-10,2025-12-18,San Francisco,Paid Social,True,False
U000504,2025-11-15,2025-11-16,San Francisco,Local Campaign,False,False
U000505,2025-10-15,2025-11-07,San Francisco,Organic,False,True
U000506,2025-10-03,2025-10-03,San Francisco,Uber Cross-App,True,False
U000507,2025-10-14,2025-10-21,Phoenix,Referral,True,False
U000508,2026-01-11,2026-01-22,Los Angeles,Referral,True,False
U000509,2025-12-29,2026-01-27,Seattle,Local Campaign,False,True
U000510,2026-02-10,2026-02-22,Los Angeles,Paid Social,True,False
U000511,2026-01-01,2026-01-04,San Francisco,Referral,True,True
U000512,2025-07-12,2025-07-19,Los Angeles,Local Campaign,True,False
U000513,2025-08-08,2025-08-09,Los Angeles,Uber Cross-App,False,False
U000514,2025-09-16,2025-09-17,San Francisco,Paid Social,True,False
U000515,2025-10-18,2025-10-31,Seattle,Uber Cross-App,False,True
U000516,2025-08-05,2025-09-18,Los Angeles,Local Campaign,False,True
U000517,2025-12-11,2025-12-30,San Francisco,Uber Cross-App,False,False
U000518,2025-11-26,2025-12-03,Los Angeles,Paid Social,True,True
U000519,2025-09-25,2025-10-08,Los Angeles,Paid Social,True,False
U000520,2025-08-13,2025-09-15,Los Angeles,Local Campaign,False,False
U000521,2025-08-12,2025-08-12,Seattle,Uber Cross-App,True,True
U000522,2026-03-08,2026-03-11,Los Angeles,Organic,True,True
U000523,2026-02-04,2026-02-12,San Francisco,Paid Social,True,False
U000524,2025-08-23,2025-08-30,Los Angeles,Paid Social,True,False
U000525,2025-08-27,2025-08-27,Los Angeles,Paid Social,False,False
U000526,2025-11-08,2025-11-19,San Francisco,Uber Cross-App,True,True
U000527,2026-03-17,2026-03-31,San Francisco,Uber Cross-App,False,False
U000528,2025-08-21,2025-09-04,San Francisco,Referral,True,False
U000529,2026-02-25,2026-02-27,Seattle,Referral,True,False
U000530,2025-08-08,2025-08-10,San Francisco,Organic,True,True
U000531,2025-10-06,2025-10-16,San Francisco,Referral,True,False
U000532,2026-02-17,2026-02-24,Los Angeles,Organic,False,True
U000533,2025-12-01,2026-01-07,San Diego,Organic,False,False
U000534,2026-03-26,2026-03-31,Los Angeles,Local Campaign,True,False
U000535,2025-07-07,2025-08-21,Los Angeles,Local Campaign,False,False
U000536,2026-02-20,2026-03-17,Los Angeles,Organic,False,False
U000537,2026-03-30,2026-03-31,Los Angeles,Paid Social,True,True
U000538,2025-10-14,2025-10-24,Los Angeles,Organic,True,False
U000539,2025-07-07,2025-07-12,Los Angeles,Uber Cross-App,True,False
U000540,2026-02-15,2026-02-25,Los Angeles,Paid Social,True,False
U000541,2026-02-03,2026-02-06,Los Angeles,Referral,True,False
U000542,2026-03-01,2026-03-31,San Francisco,Local Campaign,False,False
U000543,2025-08-16,2025-08-26,Phoenix,Organic,True,True
U000544,2025-08-08,2025-09-17,San Francisco,Paid Social,False,False
U000545,2025-07-18,2025-08-12,Los Angeles,Organic,False,False
U000546,2026-02-22,2026-02-27,Phoenix,Paid Social,False,False
U000547,2025-07-30,2025-09-09,Los Angeles,Organic,False,False
U000548,2026-03-04,2026-03-16,Seattle,Local Campaign,True,False
U000549,2026-03-31,2026-03-31,Los Angeles,Organic,False,False
U000550,2025-10-03,2025-10-13,Los Angeles,Uber Cross-App,False,False
U000551,2025-12-19,2025-12-24,San Francisco,Organic,False,False
U000552,2025-12-14,2025-12-25,Los Angeles,Paid Social,True,False
U000553,2026-01-31,2026-02-04,Los Angeles,Organic,True,False
U000554,2025-10-31,2025-11-14,San Francisco,Referral,True,True
U000555,2025-09-15,2025-09-27,San Diego,Referral,True,False
U000556,2025-09-23,2025-09-25,Los Angeles,Local Campaign,True,False
U000557,2025-07-15,2025-07-21,San Francisco,Uber Cross-App,False,True
U000558,2026-01-24,2026-03-10,Los Angeles,Organic,False,True
U000559,2025-12-18,2025-12-23,Los Angeles,Local Campaign,False,False
U000560,2025-11-23,2025-12-03,Phoenix,Paid Social,True,False
U000561,2026-02-17,2026-02-20,San Francisco,Uber Cross-App,True,True
U000562,2025-07-06,2025-07-13,Los Angeles,Local Campaign,True,False
U000563,2025-09-04,2025-09-13,Los Angeles,Paid Social,True,True
U000564,2026-03-06,2026-03-12,Los Angeles,Local Campaign,True,False
U000565,2026-02-01,2026-03-13,Phoenix,Referral,False,False
U000566,2025-09-14,2025-09-20,San Diego,Uber Cross-App,True,True
U000567,2025-11-03,2025-12-09,San Diego,Organic,False,True
U000568,2025-11-27,2025-12-12,Los Angeles,Organic,False,False
U000569,2026-01-30,2026-02-03,San Diego,Local Campaign,True,False
U000570,2025-12-05,2025-12-17,Los Angeles,Organic,True,False
U000571,2025-09-26,2025-09-28,San Francisco,Paid Social,True,False
U000572,2025-11-14,2025-11-18,Los Angeles,Organic,True,False
U000573,2025-11-25,2025-12-31,San Diego,Uber Cross-App,False,True
U000574,2025-11-11,2025-11-21,Los Angeles,Uber Cross-App,True,True
U000575,2026-02-10,2026-02-17,San Diego,Paid Social,True,False
U000576,2025-07-01,2025-07-04,San Diego,Organic,True,False
U000577,2026-02-06,2026-02-08,Los Angeles,Paid Social,True,False
U000578,2026-02-21,2026-02-28,San Francisco,Referral,True,False
U000579,2025-08-17,2025-09-28,Los Angeles,Organic,False,False
U000580,2026-03-01,2026-03-13,Los Angeles,Organic,True,False
U000581,2026-01-25,2026-02-09,Los Angeles,Uber Cross-App,False,False
U000582,2025-10-19,2025-10-20,San Francisco,Uber Cross-App,False,False
U000583,2025-09-05,2025-09-19,Los Angeles,Uber Cross-App,True,True
U000584,2025-12-11,2025-12-18,Seattle,Referral,True,True
U000585,2026-03-03,2026-03-10,Los Angeles,Local Campaign,True,False
U000586,2025-12-26,2025-12-30,San Francisco,Uber Cross-App,True,True
U000587,2025-11-07,2025-11-15,San Diego,Local Campaign,True,True
U000588,2025-09-20,2025-09-30,San Francisco,Referral,True,False
U000589,2025-11-21,2025-11-28,San Diego,Referral,True,False
U000590,2025-10-08,2025-10-14,San Diego,Referral,False,True
U000591,2026-01-26,2026-02-06,San Diego,Local Campaign,True,False
U000592,2025-07-10,2025-08-12,Los Angeles,Organic,False,False
U000593,2025-12-21,2026-01-13,Phoenix,Paid Social,False,False
U000594,2026-01-05,2026-01-18,Los Angeles,Referral,True,True
U000595,2025-12-26,2025-12-29,Los Angeles,Uber Cross-App,True,False
U000596,2026-01-16,2026-01-19,San Diego,Uber Cross-App,False,True
U000597,2026-02-15,2026-02-21,San Francisco,Referral,False,False
U000598,2025-12-12,2026-01-21,Los Angeles,Local Campaign,False,True
U000599,2025-12-22,2026-01-25,Los Angeles,Uber Cross-App,False,False
U000600,2025-07-24,2025-07-27,San Francisco,Uber Cross-App,True,False
U000601,2026-03-28,2026-03-29,Los Angeles,Local Campaign,True,False
U000602,2026-01-05,2026-02-05,Los Angeles,Paid Social,False,False
U000603,2025-10-06,2025-10-07,Phoenix,Referral,True,False
U000604,2026-01-25,2026-03-02,Seattle,Organic,False,True
U000605,2026-03-29,2026-03-30,San Francisco,Organic,True,False
U000606,2025-09-23,2025-09-29,Los Angeles,Organic,True,False
U000607,2025-07-16,2025-07-18,San Francisco,Local Campaign,True,False
U000608,2025-10-08,2025-10-13,Los Angeles,Organic,True,True
U000609,2025-07-18,2025-07-24,San Diego,Paid Social,True,True
U000610,2025-12-18,2025-12-28,Los Angeles,Paid Social,True,False
U000611,2025-09-25,2025-09-26,San Diego,Paid Social,True,False
U000612,2026-02-14,2026-03-28,Los Angeles,Referral,False,False
U000613,2026-03-07,2026-03-31,San Francisco,Local Campaign,False,True
U000614,2026-01-09,2026-01-12,Phoenix,Organic,False,False
U000615,2026-03-08,2026-03-19,Seattle,Paid Social,False,False
U000616,2025-09-03,2025-09-26,Los Angeles,Paid Social,False,True
U000617,2025-08-31,2025-09-13,Los Angeles,Organic,True,True
U000618,2025-07-31,2025-08-29,Phoenix,Uber Cross-App,False,True
U000619,2025-10-18,2025-10-25,Los Angeles,Referral,True,True
U000620,2026-01-14,2026-01-18,San Francisco,Paid Social,True,False
U000621,2025-08-23,2025-08-30,Los Angeles,Uber Cross-App,True,True
U000622,2026-01-03,2026-01-25,Los Angeles,Local Campaign,False,True
U000623,2026-01-22,2026-02-04,San Francisco,Organic,False,False
U000624,2025-11-17,2025-11-22,San Francisco,Uber Cross-App,True,True
U000625,2026-01-27,2026-01-28,Los Angeles,Uber Cross-App,True,True
U000626,2025-07-27,2025-08-05,Los Angeles,Local Campaign,True,False
U000627,2025-11-07,2025-11-13,San Diego,Local Campaign,True,False
U000628,2025-08-04,2025-08-18,San Francisco,Uber Cross-App,True,True
U000629,2025-08-01,2025-08-31,San Francisco,Organic,False,False
U000630,2025-10-11,2025-10-20,Los Angeles,Referral,True,False
U000631,2025-09-12,2025-09-14,San Francisco,Uber Cross-App,True,True
U000632,2025-07-15,2025-08-10,Los Angeles,Uber Cross-App,False,True
U000633,2025-10-22,2025-10-28,Los Angeles,Organic,True,False
U000634,2026-01-19,2026-01-28,Los Angeles,Organic,True,False
U000635,2025-10-28,2025-10-28,Los Angeles,Paid Social,True,False
U000636,2025-11-14,2025-11-17,Phoenix,Paid Social,True,True
U000637,2025-11-26,2025-11-27,Los Angeles,Local Campaign,True,False
U000638,2025-10-09,2025-10-21,San Francisco,Organic,True,True
U000639,2025-08-16,2025-08-26,Los Angeles,Uber Cross-App,True,False
U000640,2025-07-26,2025-08-03,Los Angeles,Organic,True,False
U000641,2026-03-30,2026-03-31,Los Angeles,Uber Cross-App,False,True
U000642,2026-01-16,2026-01-19,Seattle,Organic,True,False
U000643,2025-11-06,2025-11-30,San Francisco,Organic,False,True
U000644,2025-11-25,2025-12-10,San Francisco,Organic,False,False
U000645,2025-10-29,2025-11-10,Los Angeles,Paid Social,True,False
U000646,2025-10-16,2025-10-29,Los Angeles,Organic,True,False
U000647,2026-02-21,2026-03-18,Phoenix,Organic,False,False
U000648,2026-01-21,2026-01-27,Los Angeles,Paid Social,True,False
U000649,2025-12-30,2026-01-10,Los Angeles,Uber Cross-App,False,False
U000650,2026-02-23,2026-02-28,Seattle,Organic,True,False
U000651,2025-08-20,2025-09-28,Los Angeles,Paid Social,False,False
U000652,2025-11-12,2025-11-16,Seattle,Organic,False,True
U000653,2026-03-28,2026-03-30,Los Angeles,Paid Social,False,False
U000654,2025-10-14,2025-10-21,Los Angeles,Paid Social,True,False
U000655,2025-10-27,2025-11-09,Los Angeles,Referral,True,True
U000656,2026-03-14,2026-03-25,Seattle,Paid Social,False,False
U000657,2026-01-13,2026-01-31,Los Angeles,Uber Cross-App,False,False
U000658,2025-11-17,2025-11-25,San Diego,Uber Cross-App,True,True
U000659,2025-10-20,2025-10-27,Los Angeles,Paid Social,False,False
U000660,2025-11-26,2026-01-08,Los Angeles,Organic,False,False
U000661,2026-03-03,2026-03-31,Phoenix,Local Campaign,False,False
U000662,2025-08-20,2025-08-29,Seattle,Paid Social,True,False
U000663,2025-07-18,2025-07-25,Los Angeles,Paid Social,True,False
U000664,2025-12-27,2026-01-05,Los Angeles,Local Campaign,True,False
U000665,2025-09-02,2025-09-08,San Francisco,Paid Social,True,True
U000666,2026-03-03,2026-03-04,Seattle,Referral,True,True
U000667,2025-12-24,2026-01-03,Los Angeles,Paid Social,True,True
U000668,2025-08-11,2025-08-13,San Francisco,Organic,True,False
U000669,2025-11-17,2025-11-24,Los Angeles,Paid Social,True,True
U000670,2025-12-29,2026-01-10,Los Angeles,Paid Social,True,True
U000671,2025-10-16,2025-10-27,Los Angeles,Organic,True,False
U000672,2025-09-26,2025-10-07,Seattle,Uber Cross-App,True,True
U000673,2025-07-05,2025-07-15,San Francisco,Uber Cross-App,True,False
U000674,2025-11-04,2025-11-10,San Francisco,Paid Social,True,True
U000675,2025-09-03,2025-09-06,San Francisco,Referral,True,False
U000676,2026-02-22,2026-02-22,San Francisco,Paid Social,True,False
U000677,2025-09-06,2025-09-13,Los Angeles,Paid Social,True,False
U000678,2026-02-05,2026-02-13,Los Angeles,Paid Social,True,False
U000679,2026-02-11,2026-02-23,Phoenix,Organic,False,True
U000680,2025-12-28,2025-12-28,Los Angeles,Local Campaign,True,False
U000681,2025-11-20,2025-12-27,San Francisco,Local Campaign,False,True
U000682,2026-01-31,2026-02-11,Los Angeles,Paid Social,True,False
U000683,2025-09-01,2025-10-04,San Francisco,Uber Cross-App,False,False
U000684,2025-12-17,2025-12-28,Los Angeles,Uber Cross-App,True,False
U000685,2026-03-08,2026-03-18,Los Angeles,Referral,True,True
U000686,2025-11-27,2025-11-30,San Francisco,Uber Cross-App,True,True
U000687,2026-03-04,2026-03-17,Los Angeles,Organic,True,False
U000688,2026-02-01,2026-02-01,Los Angeles,Local Campaign,True,False
U000689,2026-01-11,2026-02-01,San Francisco,Uber Cross-App,False,True
U000690,2026-01-12,2026-01-26,Seattle,Local Campaign,True,True
U000691,2025-07-16,2025-07-20,Los Angeles,Paid Social,True,False
U000692,2026-01-22,2026-02-26,San Francisco,Uber Cross-App,False,True
U000693,2025-09-06,2025-09-16,San Diego,Organic,True,True
U000694,2025-07-10,2025-07-15,Los Angeles,Local Campaign,True,True
U000695,2025-09-16,2025-09-20,San Diego,Organic,True,False
U000696,2025-12-13,2025-12-23,Los Angeles,Paid Social,True,True
U000697,2026-02-06,2026-03-20,San Diego,Paid Social,False,False
U000698,2026-02-04,2026-02-24,Los Angeles,Referral,False,False
U000699,2025-07-25,2025-08-05,Los Angeles,Local Campaign,True,False
U000700,2026-01-09,2026-02-22,Los Angeles,Referral,False,False
